Advertiser ID,Advertiser Name,Primary Region,Membership Status,Datafeed Format,Feed ID,Feed Name,Language,Vertical,Last Imported,Last Checked,No of products,URL
"87569","Amazgifts DE","DE","Not Joined","Awin","95497","amazgiftsDE0723","German","","2026-05-15 16:14:48","","2964","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/95497/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"34883","MF Traders Limited","GB","Not Joined","Awin","95660","Default","English","","2026-08-22 14:43:19","2026-08-22 14:43:13","570","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/95660/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Ccondition%2Cproduct_type%2Ccolour%2Ccustom_1%2Ccustom_2%2Cstock_status%2Cproduct_GTIN/"
"78850","TantalyDE","DE","Not Joined","Awin","95774","TantalyDE 20240805","English","","2026-05-15 16:16:10","","67","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/95774/format/csv/language/en/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccolour%2Cmerchant_product_category_path%2Cproduct_price_old/"
"100541","Lucasgift - US","US","Not Joined","Awin","96099","from mulwi","English","","2026-05-15 16:18:34","2024-08-16 18:40:15","15596","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96099/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cproduct_type/"
"100113","Tantaly UK","GB","Not Joined","Awin","96182","Tantaly UK 20240821","English","","2026-05-15 16:26:17","","68","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96182/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price%2Ccolour%2Cproduct_price_old/"
"18456","babista.ch","CH","Not Joined","Awin","96260","Babista CH fr","French","Fashion","2026-08-22 06:09:37","2026-08-22 14:28:00","17395","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96260/format/csv/language/fr/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cwarranty%2Ccondition%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Csaving%2CFashion%3Asuitable_for%2CFashion%3Asize%2CFashion%3Amaterial%2CFashion%3Apattern%2CFashion%3Aswatch%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"101325","ShinningU - US","US","Not Joined","Awin","96342","ShinningU","English","","2026-05-15 16:28:02","","41","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96342/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price/"
"99855","Young Soles","GB","Not Joined","Awin","96369","Awin Feed","English","","2026-05-15 16:28:56","2024-09-10 04:01:58","981","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96369/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Cdimensions%2Ccolour/"
"101325","ShinningU - US","US","Not Joined","Awin","96517","ShinningU0909","English","","2026-05-15 16:29:41","","26","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96517/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price/"
"101325","ShinningU - US","US","Not Joined","Awin","96549","ShinningU0910","English","","2026-05-15 16:29:41","","9","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96549/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Csearch_price/"
"102233","Goedkoopste-Kantoorartikelen NL","NL","Not Joined","Awin","96564","Standaard","Dutch","","2026-08-22 10:03:51","2026-08-22 15:10:09","22489","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96564/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cwarranty%2Ccondition%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Csaving%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"102231","PartyPro NL","NL","Not Joined","Awin","96567","Default","Dutch","","2026-08-22 12:18:22","2026-08-22 12:18:19","92","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96567/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cstock_quantity%2Ccondition%2Cdimensions%2Ccolour%2Ccustom_1%2Ccustom_2%2Calternate_image/"
"101543","Skirting King UK","GB","Not Joined","Awin","96587","Skirting King - Product Feed","English","","2026-05-15 16:29:50","","197","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96587/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price/"
"102431","Emensuits Affiliate Program US","US","Not Joined","Awin","96721","Emensuits Feed","English","","2026-05-15 16:31:15","2024-09-28 01:02:26","48537","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96721/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"102429","Alberto Nardoni Affiliate Program US","US","Not Joined","Awin","96767","Alberto Nardoni","English","Fashion","2026-05-15 16:39:56","2024-09-19 15:19:05","250001","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96767/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour%2CFashion%3Asize/"
"101665","SKINWORK","GB","Not Joined","Awin","96803","Awin","English","Fashion","2026-08-14 17:01:55","2026-08-22 09:01:23","9","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96803/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour%2CFashion%3Asize/"
"101763","Mirlux Spiegels Affiliate","NL","Not Joined","Awin","96942","Productfeed","Dutch","","2026-05-15 16:31:43","2024-09-25 07:42:05","40","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/96942/format/csv/language/nl/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cisbn%2Cmodel_number%2Cproduct_name%2Cdescription%2Cspecifications%2Clanguage%2Cmerchant_deep_link%2Cmerchant_thumb_url%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cstore_price%2Cdelivery_cost%2Cweb_offer%2Cpre_order%2Cin_stock%2Cstock_quantity%2Cwarranty%2Ccondition%2Cparent_product_id%2Ccommission_group%2Clast_updated%2Cdimensions%2Ccolour%2Ckeywords%2Ccustom_1%2Ccustom_2%2Csaving%2Crating%2Calternate_image%2Clarge_image%2Cbasket_link%2Cproduct_short_description%2Cmerchant_product_category_path%2Cmerchant_product_second_category%2Cmerchant_product_third_category%2Csavings_percent%2Cproduct_price_old%2Calternate_image_two%2Calternate_image_three%2Calternate_image_four/"
"102989","Netzwerkartikel.de","DE","Not Joined","Awin","97006","Netzwerkartikel","German","","2026-08-21 11:17:56","2026-08-22 15:02:05","120763","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97006/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Cvalid_from%2Cvalid_to%2Ccurrency%2Csearch_price%2Cin_stock%2Ccolour%2Cproduct_short_description%2Cmerchant_product_category_path%2Csavings_percent%2Cstock_status/"
"59763","isinwheel.ES","ES","Not Joined","Awin","97023","Default","Spanish","","2026-08-22 00:01:58","2026-08-22 13:03:16","99","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97023/format/csv/language/es/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Cdimensions%2Ccolour/"
"102901","Silver Cloud Beauty","GB","Not Joined","Awin","97041","Silver Beauty - Automatic","English","","2026-08-22 12:04:07","2026-08-22 12:04:02","48","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97041/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"102901","Silver Cloud Beauty","GB","Not Joined","Awin","97074","Silver Cloud - Hair Care","English","","2026-08-22 12:03:55","2026-08-22 12:03:52","48","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97074/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"103211","Binocular Base","GB","Not Joined","Awin","97114","Default Feed","English","","2026-07-20 21:02:33","2026-08-22 16:01:12","269","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97114/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price/"
"69970","Venustein DE","DE","Not Joined","Awin","97279","Default","German","","2026-05-15 16:36:02","","1725","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97279/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Ccurrency%2Csearch_price/"
"105475","Perfumeria Comas FR","FR","Not Joined","Awin","97867","Perfumerias Comas FR PDF","French","","2026-08-22 15:03:13","2026-08-22 15:03:00","6892","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97867/format/csv/language/fr/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cspecifications%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cweb_offer%2Ccustom_1/"
"105615","Leveros BR","BR","Not Joined","Awin","97939","Leveros BR - Product Feed","Portuguese","","2026-08-20 12:11:16","2026-08-22 12:01:35","230","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97939/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition%2Cproduct_type%2Cparent_product_id%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Cbase_price%2Cbase_price_amount/"
"106747","Alianças Imperiais BR","BR","Not Joined","Awin","97992","Alianças Imperiais BR - Feed de Produtos","Portuguese","","2026-08-18 00:07:36","2026-08-22 12:02:09","460","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/97992/format/csv/language/pt/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition%2Cproduct_type%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5%2Cbase_price_amount/"
"104547","io Gut Health","GB","Not Joined","Awin","98011","Awin Feed","English","","2026-08-13 12:16:21","2026-08-22 12:00:44","3","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98011/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Ccolour/"
"106979","Lightsin UK","GB","Not Joined","Awin","98013","Awin feed","English","","2026-08-22 14:16:24","2026-08-22 14:16:19","1304","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98013/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"106925","MyBeauty.Boutique","GB","Not Joined","Awin","98142","Default","English","","2026-08-22 10:06:03","2026-08-22 14:42:09","8908","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98142/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Cproduct_model/"
"106791","Unipolar DE","DE","Not Joined","Awin","98216","Product Feed CSV","German","Fashion","2026-08-22 15:09:36","2026-08-22 15:09:29","4924","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98216/format/csv/language/de/delimiter/%2C/compression/gzip/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Ccurrency%2Csearch_price%2Crrp_price%2Cdelivery_cost%2Cin_stock%2Ccolour%2Ccustom_1%2Ccustom_2%2Ccustom_3%2CFashion%3Asize%2CFashion%3Amaterial%2Cmerchant_product_category_path%2Cproduct_GTIN/"
"66912","Beyond Shakers","GB","Not Joined","Awin","98325","Protein Shakers","English","","2026-05-15 16:40:40","2026-08-22 12:01:08","11","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98325/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"66912","Beyond Shakers","GB","Not Joined","Awin","98389","Water Bottles","English","","2026-05-15 16:40:51","2026-08-22 12:01:09","7","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98389/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cean%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Cdelivery_time%2Csearch_price%2Cdelivery_cost%2Cproduct_type%2Ccolour/"
"108000","Love Tech Hate Waste","GB","Not Joined","Awin","98466","Default","English","","2026-05-15 16:43:47","2026-05-17 00:03:36","18049","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98466/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cmerchant_category%2Cmpn%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price%2Cin_stock%2Ccondition%2Ccustom_1%2Ccustom_2%2Ccustom_3%2Ccustom_4%2Ccustom_5/"
"29511","Plusshop IE","IE","Not Joined","Awin","98493","Awin Data Feed - Plusshop IE","English","","2026-05-15 16:43:24","","5983","https://productdata.awin.com/datafeed/download/apikey/fe83c200b3de1c6c14a8a28f5f7162cd/fid/98493/format/csv/language/en/delimiter/%2C/compression/gzip/adultcontent/1/columns/data_feed_id%2Cmerchant_id%2Cmerchant_name%2Caw_product_id%2Caw_deep_link%2Caw_image_url%2Caw_thumb_url%2Ccategory_id%2Ccategory_name%2Cbrand_id%2Cbrand_name%2Cmerchant_product_id%2Cproduct_name%2Cdescription%2Cmerchant_deep_link%2Cmerchant_image_url%2Csearch_price/"
